SeaLevel,Age(Ma)
5.08,24.665
13.08,24.667
9.38,24.671
6.3,24.675
12.45,24.679
21.06,24.682
19.21,24.686
14.9,24.69
8.74,24.693
26.58,24.697
1.96,24.701
17.95,24.702
3.18,24.704
19.79,24.708
10.54,24.712
17.31,24.715
11.76,24.719
10.52,24.722
14.2,24.725
14.19,24.729
0.65,24.732
1.87,24.735
8.63,24.739
12.31,24.742
6.76,24.746
31.99,24.749
5.52,24.752
19.66,24.756
27.04,24.759
25.8,24.762
21.48,24.766
14.7,24.769
-0.07,24.77
7.93,24.772
13.45,24.778
14.67,24.783
-0.73,24.788
2.33,24.793
-4.45,24.798
-9.39,24.803
-17.39,24.804
5.97,24.809
5.34,24.813
1.03,24.814
14.55,24.818
13.92,24.823
18.82,24.828
7.73,24.833
13.86,24.839
4.61,24.844
5.82,24.85
3.33,24.855
1.49,24.855
10.08,24.86
11.91,24.866
16.81,24.871
8.79,24.877
20.46,24.882
14.29,24.887
18.57,24.893
18.55,24.898
10.51,24.904
4.32,24.909
14.74,24.914
7.31,24.92
22.04,24.925
-16.77,24.931
3.51,24.934
9.02,24.938
17.61,24.941
-5.19,24.945
-3.98,24.948
0.91,24.952
-13.27,24.956
-16.97,24.957
-14.53,24.959
-0.41,24.963
2.03,24.966
-12.15,24.97
8.12,24.974
11.18,24.977
19.76,24.981
13.59,24.984
16.63,24.988
0.61,24.991
-1.88,24.994
7.96,24.995
15.93,24.999
9.14,25.002
4.2,25.006
10.34,25.009
3.55,25.013
2.3,25.017
-5.1,25.02
-0.2,25.024
-11.9,25.026
-0.22,25.027
0.99,25.031
3.43,25.035
20.65,25.038
-7.06,25.042
14.46,25.045
8.28,25.049
4.58,25.052
9.48,25.056
6.38,25.06
-1.63,25.063
5.12,25.065
8.81,25.067
-5.98,25.07
3.85,25.074
12.44,25.078
-1.73,25.081
5.02,25.085
1.31,25.088
0.06,25.092
0.66,25.096
-0.59,25.099
6.17,25.103
-7.38,25.106
-19.7,25.11
-4.94,25.113
-7.41,25.117
-11.11,25.119
-6.81,25.124
-7.44,25.128
-11.14,25.131
-2.53,25.135
-3.77,25.139
-5.63,25.142
-7.48,25.146
-2.57,25.149
12.19,25.153
1.1,25.157
0.48,25.16
9.09,25.164
-3.23,25.167
1.07,25.171
24.44,25.174
-8.18,25.178
12.73,25.182
10.26,25.185
17.02,25.189
-2.68,25.192
18.85,25.196
20.69,25.2
2.22,25.203
15.14,25.207
-2.09,25.208
2.83,25.21
-10.1,25.214
9.59,25.218
-0.27,25.221
20.04,25.225
10.19,25.228
-2.74,25.235
5.25,25.239
4.02,25.24
4.01,25.243
-0.91,25.246
3.39,25.25
-14.46,25.25
6.46,25.252
4.61,25.256
13.22,25.259
13.83,25.263
4.6,25.266
9.52,25.27
22.44,25.273
14.43,25.277
15.04,25.281
42.73,25.284
-1.58,25.286
2.73,25.288
3.34,25.291
5.18,25.295
16.25,25.299
14.41,25.302
-5.25,25.306
8.31,25.309
18.18,25.313
11.44,25.317
2.22,25.32
5.94,25.324
5.35,25.327
-11.26,25.329
2.91,25.331
10.31,25.334
17.72,25.338
5.44,25.342
17.15,25.345
19.03,25.349
16.58,25.352
19.07,25.356
13.56,25.36
1.89,25.363
1.91,25.367
12.39,25.37
19.19,25.374
13.68,25.378
10,25.381
6.34,25.385
8.82,25.388
2.07,25.392
8.25,25.396
2.11,25.397
9.53,25.401
3.45,25.405
1.68,25.409
17.76,25.413
17.22,25.417
6.22,25.421
1.99,25.425
1.46,25.429
15.07,25.433
-1.46,25.437
19.54,25.441
5.42,25.443
-5.6,25.446
-19.67,25.45
0.71,25.454
-7.83,25.458
-6.52,25.462
4.02,25.466
-23.59,25.47
4.18,25.474
9.18,25.478
-5.59,25.478
-10.44,25.482
-17.82,25.482
-5.44,25.486
-6.67,25.486
-1.05,25.49
-2.9,25.49
-4.71,25.492
-6.49,25.495
-7.72,25.495
-14.4,25.5
-3.85,25.504
-6.84,25.508
-1.19,25.513
-7.25,25.517
-5.94,25.521
4.61,25.525
6.55,25.529
-5.06,25.533
-0.75,25.533
-14.81,25.537
9.27,25.541
-10.33,25.545
-9.63,25.549
-8.31,25.553
11.49,25.558
1.73,25.562
11.67,25.566
8.68,25.57
16.79,25.575
8.86,25.578
-5.83,25.582
-1.34,25.59
11.74,25.627
6.29,25.631
18.06,25.635
13.22,25.639
18.23,25.643
15.85,25.647
25.8,25.652
-11.04,25.656
15.5,25.66
14.33,25.663
-16.99,25.666
-8.93,25.669
28.06,25.672
5.35,25.675
-1.35,25.678
4.86,25.681
5.54,25.684
25.29,25.687
-4.86,25.687
-6.65,25.69
8.19,25.693
21.19,25.697
22.48,25.7
23.15,25.703
13.35,25.706
9.1,25.709
17.15,25.712
24.58,25.715
4.33,25.718
13.57,25.719
-7.93,25.721
-0.5,25.724
3.86,25.727
3.91,25.73
2.73,25.733
10.17,25.736
19.45,25.739
5.96,25.742
14.01,25.745
6.06,25.748
-7.44,25.75
3.03,25.751
14.18,25.755
-7.31,25.758
21.05,25.761
-2.29,25.764
8.84,25.767
2.12,25.77
7.71,25.773
7.13,25.775
7.13,25.775
1.61,25.776
12.14,25.78
2.97,25.784
3.04,25.788
-0.57,25.793
-4.23,25.795
3.81,25.797
-7.83,25.801
-1.65,25.806
9.45,25.81
-10.22,25.814
7.03,25.818
1.52,25.823
25.54,25.827
14.48,25.831
2.19,25.835
-7.64,25.838
-2.7,25.84
0.39,25.844
-7.59,25.848
-13.71,25.853
1.08,25.857
-2.6,25.861
6.66,25.866
2.37,25.87
16.55,25.875
6.11,25.879
-6.8,25.882
1.83,25.883
-9.25,25.884
-11.07,25.888
-7.35,25.893
0.06,25.898
1.29,25.902
11.75,25.904
12.36,25.907
-4.88,25.911
-17.2,25.916
-1.22,25.921
-7.38,25.925
-38.77,25.928
-10.47,25.93
-0.02,25.934
4.89,25.938
-15.43,25.942
9.79,25.946
0.56,25.948
-17.29,25.95
2.39,25.954
-3.16,25.957
-16.71,25.961
-8.72,25.965
-21.03,25.967
-10.57,25.969
-3.81,25.973
6.64,25.976
23.25,25.979
22.62,25.982
-3.84,25.984
18.92,25.986
11.53,25.989
-0.17,25.992
4.74,25.995
18.89,25.998
17.04,26
18.26,26.001
8.39,26.005
20.67,26.008
21.88,26.011
5.85,26.014
-8.32,26.016
-14.48,26.017
26.73,26.02
2.1,26.022
21.78,26.023
5.75,26.028
1.11,26.031
-14.59,26.032
5.39,26.034
21.06,26.037
1.96,26.04
8.39,26.044
5.91,26.047
0.96,26.05
0.94,26.053
10.45,26.056
1.2,26.059
12.86,26.063
24.53,26.066
6.06,26.067
15.89,26.069
8.48,26.072
16.46,26.075
15.82,26.078
20.1,26.081
21.92,26.085
21.28,26.088
21.24,26.093
23.67,26.097
17.47,26.102
2.07,26.104
13.11,26.107
17.99,26.112
3.79,26.116
2.51,26.121
-6.77,26.126
7.94,26.131
7.27,26.137
2.92,26.141
-1.42,26.144
-13.75,26.146
8.38,26.148
-7.65,26.151
-2.77,26.155
-12.64,26.158
13.17,26.161
-8.41,26.165
2.02,26.168
7.52,26.172
9.95,26.175
-1.16,26.178
-1.17,26.179
14.2,26.181
5.55,26.184
18.44,26.187
5.5,26.189
-3.15,26.192
14.05,26.195
-12.44,26.198
-11.24,26.201
2.9,26.204
12.73,26.207
-28.5,26.208
11.49,26.21
-0.22,26.212
8.38,26.215
-6.4,26.218
-6.42,26.221
-7.05,26.224
6.47,26.227
31.69,26.23
13.83,26.233
-0.34,26.235
-1.58,26.237
3.34,26.238
0.86,26.241
0.23,26.244
-4.09,26.247
13.74,26.25
-9.66,26.253
-18.29,26.255
-4.76,26.258
3.22,26.261
-7.87,26.264
-8.5,26.267
-3.59,26.27
-16.53,26.273
-16.54,26.274
1.91,26.276
-17.18,26.279
-4.89,26.283
-17.23,26.289
-9.25,26.293
-20.34,26.296
8.56,26.3
5.49,26.303
-1.89,26.306
-27.11,26.31
-4.33,26.313
0.6,26.316
-9.24,26.32
-7.38,26.323
4.32,26.326
0.64,26.33
3.11,26.333
-21.5,26.337
-19.03,26.341
-11.64,26.343
-15.32,26.347
-2.39,26.35
-15.3,26.354
-10.99,26.357
-2.98,26.36
13.03,26.364
-5.42,26.367
24.74,26.372
-15.55,26.376
8.77,26.381
-15.22,26.385
-3.52,26.39
29.11,26.394
9.43,26.399
20.54,26.403
15.67,26.408
21.24,26.411
5.28,26.415
-22.38,26.418
11.48,26.419
4.11,26.421
6,26.425
22.34,26.428
-14.86,26.431
-14.83,26.434
-32.64,26.438
-17.23,26.44
-0.57,26.444
-18.4,26.446
-25.15,26.448
-6.04,26.451
-12.18,26.452
-15.81,26.458
-25.96,26.459
3.29,26.461
-11.44,26.464
-7.74,26.465
-21.22,26.471
-36.54,26.477
1.04,26.481
-20.48,26.483
4.18,26.487
-6.26,26.489
3.59,26.49
-13.89,26.495
23.97,26.497
27.08,26.5
-26.44,26.501
19.75,26.504
-9.13,26.507
-17.08,26.51
-27.47,26.515
-24.93,26.521
-31.98,26.523
-8.27,26.524
-33.4,26.531
-18.6,26.533
-8.69,26.538
-21.58,26.54
-4.94,26.542
8.67,26.547
-14.7,26.548
4.74,26.552
-2.89,26.556
-25.03,26.557
9.49,26.561
-14.9,26.566
-0.83,26.571
2.32,26.576
-9.99,26.576
-27.22,26.576
16.54,26.581
-1.25,26.585
11.69,26.586
5.9,26.59
-17.53,26.594
4.43,26.595
4.81,26.6
-5.01,26.603
-1.92,26.605
5.2,26.61
-3.99,26.615
10.81,26.619
14.21,26.622
15.15,26.624
21.04,26.629
-5.11,26.63
-22.22,26.645
-6.52,26.647
-15.68,26.655
-16.33,26.664
-4.78,26.672
-18.87,26.681
-37.27,26.689
-14.44,26.697
-16.27,26.705
-23.35,26.713
-27.36,26.721
-21.83,26.727
-28.6,26.729
-24.92,26.737
-19.39,26.745
-28.63,26.753
-45.26,26.761
-18.81,26.768
-37.27,26.769
-23.74,26.777
-16.37,26.785
-26.22,26.793
-18.24,26.801
-27.25,26.809
-23.31,26.815
-16.61,26.821
-15.74,26.827
-14.58,26.833
9.68,26.838
-8.18,26.839
0.07,26.845
-35.98,26.85
-26.81,26.856
2.59,26.869
-7.89,26.871
-12.58,26.878
-25.27,26.885
-33.35,26.893
-36.19,26.9
-34.8,26.907
-26.94,26.914
-27.09,26.921
6.63,26.927
-11.36,26.934
-11.46,26.939
-1.96,26.941
-1.78,26.947
-7.46,26.954
-11.3,26.961
-7.77,26.969
-1.76,26.976
-10.52,26.983
-1.44,26.99
16.24,26.998
3.18,27.005
-17.26,27.011
-8.66,27.012
0.51,27.015
-16.83,27.02
-12.23,27.021
-24.97,27.027
-26.27,27.03
-28.19,27.034
-3.07,27.039
-38.18,27.041
-35.95,27.047
-22.97,27.049
-27.73,27.056
-20.07,27.058
-20.49,27.063
-12.96,27.071
-6.95,27.078
-4.02,27.085
-22.65,27.093
-28.84,27.095
-19.71,27.1
-26.58,27.105
-24.21,27.11
-16.31,27.115
-22.6,27.122
-39.91,27.126
-25.33,27.136
-21.18,27.144
-5.95,27.152
-5.38,27.154
-33.18,27.16
-24.09,27.167
-13.17,27.175
-4.09,27.183
-1.17,27.191
-17.82,27.193
-18.48,27.195
-28.69,27.198
-21.72,27.206
-18.69,27.21
-15.66,27.214
-29.27,27.22
-9.64,27.225
-4.74,27.227
-10.32,27.231
-5.53,27.242
-15.45,27.249
13.4,27.255
8.45,27.257
7.16,27.262
5.24,27.269
-27.46,27.276
-23.84,27.282
10.54,27.289
17.29,27.291
-20.31,27.296
-16.68,27.302
-26.59,27.309
9.08,27.312
-24.81,27.316
-31.64,27.323
-24.93,27.33
-12.07,27.337
-6.6,27.344
0.11,27.351
-28.34,27.366
4.22,27.373
-9.39,27.38
13.95,27.385
13.32,27.387
-15.05,27.394
2.16,27.396
-36.04,27.402
-18.84,27.412
-13.34,27.421
-9.66,27.425
-20.76,27.43
-16.49,27.439
-15.88,27.442
-14.06,27.448
-15.95,27.458
-25.19,27.462
-7.97,27.463
13.55,27.468
-3.08,27.473
-1.24,27.474
-14.79,27.478
5.5,27.483
3.02,27.487
13.78,27.488
-9.93,27.493
-29.02,27.498
-35.18,27.498
-21.96,27.503
-14.28,27.508
-2.6,27.511
-26.6,27.513
-29.08,27.519
-12.28,27.527
5.97,27.529
-21.73,27.534
-14.68,27.543
5.93,27.545
-17.47,27.549
-7.94,27.552
-12.87,27.556
-21.8,27.558
-34.73,27.563
-27.35,27.565
-33.51,27.566
-21.21,27.569
-5.22,27.573
-8.92,27.576
-22.78,27.581
-15.5,27.583
-24.33,27.587
-13.57,27.59
-3.43,27.594
-12.67,27.598
-20.99,27.601
-21.65,27.606
-19.55,27.612
-31.3,27.618
-10.43,27.624
-1.26,27.631
-20.39,27.636
-40.16,27.645
-24.24,27.654
-10.79,27.664
-9.95,27.673
-12.2,27.683
-22.73,27.691
-45.59,27.701
-37.09,27.709
-23.05,27.717
-46.45,27.718
-27.8,27.726
18.54,27.735
-14.09,27.736
17.19,27.743
-19.14,27.745
3.54,27.751
-3.27,27.754
-1.51,27.76
-2.78,27.763
0.22,27.768
-9.12,27.776
-4.33,27.785
0.17,27.793
-31.57,27.797
7.75,27.801
-38.51,27.807
-19.56,27.814
-24.9,27.82
-33.32,27.826
-17.97,27.828
-3.91,27.833
-23.44,27.858
-19.8,27.861
-43.85,27.864
-27.4,27.873
-41.7,27.881
-25.55,27.89
-38.31,27.898
-32.23,27.902
-39.38,27.907
-41.04,27.915
-46.72,27.924
-22.23,27.932
-18.06,27.941
-23.73,27.949
-0.48,27.958
-19.04,27.964
-7.44,27.97
-8.14,27.976
-15.54,27.977
-20.5,27.979
-18.08,27.982
-18.78,27.987
-21.33,27.993
-18.96,27.999
-18.4,28.005
-44.27,28.008
-17.22,28.011
-27.16,28.023
-8.12,28.028
-11.27,28.037
-10.06,28.04
-34.41,28.046
-23.69,28.052
0.27,28.057
-2.24,28.063
-0.41,28.065
-13.95,28.066
6.95,28.069
-1.14,28.08
-23.38,28.092
-22.18,28.095
-19.12,28.098
1.16,28.103
-7.45,28.103
9.15,28.109
-37.64,28.115
-16.73,28.121
-12.43,28.124
-5.05,28.126
-0.15,28.134
-0.17,28.141
-34.03,28.148
-24.82,28.156
-10.67,28.156
-11.91,28.159
-21.76,28.163
-2.7,28.17
18.81,28.178
0.64,28.185
-37.22,28.192
-12,28.196
-20.63,28.2
5.51,28.207
-13.26,28.208
-22.51,28.215
-19.14,28.221
-19.45,28.222
-27.47,28.227
1.45,28.229
-31.79,28.231
-0.41,28.236
-32.42,28.24
2.03,28.243
-26.29,28.246
-31.22,28.249
-42.93,28.256
-14.63,28.26
-36.18,28.263
-36.19,28.269
-28.82,28.275
-23.92,28.282
-35.63,28.289
-33.18,28.295
-24.58,28.301
-22.76,28.308
-28.94,28.314
-11.12,28.32
-26.53,28.327
-21.63,28.333
-0.12,28.339
17.09,28.345
2.3,28.352
-5.73,28.358
-32.82,28.363
-8.83,28.364
-10.08,28.37
-31.03,28.377
-14.44,28.382
-5.84,28.386
-5.24,28.391
-13.86,28.392
2.13,28.396
-25.58,28.401
-16.37,28.415
-5.3,28.418
-36.07,28.42
-5.92,28.425
6.99,28.43
-7.17,28.435
-21.94,28.439
-19.48,28.44
-15.18,28.445
-27.49,28.449
-6.58,28.454
-18.27,28.459
-5.97,28.463
-13.97,28.464
-9.67,28.468
-22.6,28.473
-9.68,28.479
-1.69,28.487
-21.4,28.496
-2.32,28.497
-14,28.504
7.33,28.522
-37.86,28.531
-23.65,28.541
-19.94,28.545
-26.69,28.549
15.81,28.557
-2.61,28.564
-0.11,28.572
-3.15,28.579
-22.19,28.586
-33.23,28.594
-22.14,28.596
-14.07,28.604
1.36,28.607
-13.33,28.613
-14.41,28.625
-13.14,28.628
-17.38,28.633
-16.76,28.634
-12.38,28.639
-12.34,28.642
-19.09,28.644
-28.93,28.644
-31.97,28.647
10.53,28.65
-6.32,28.656
-28.1,28.661
-28.64,28.667
-32.26,28.672
-22.96,28.678
-16.72,28.684
-19.74,28.689
-27.7,28.692
-41.22,28.693
-24.58,28.695
-12.8,28.701
-8.39,28.706
-9.5,28.712
-1.4,28.717
-19.8,28.72
-16.04,28.723
-7.3,28.729
-15.81,28.734
-27.36,28.741
-34.01,28.747
-17.31,28.751
-14.78,28.754
-25.1,28.761
-16.36,28.767
-22.99,28.774
-22.25,28.78
-7.42,28.783
-11.64,28.787
-12.75,28.793
-15.68,28.8
-27.24,28.806
-7.39,28.813
-6.1,28.816
-21.11,28.819
-10.8,28.826
-23.59,28.832
-6.82,28.839
-29.46,28.845
-20.16,28.848
-17.02,28.851
-3.97,28.857
-21.06,28.863
-29.55,28.869
-18.34,28.875
-20.12,28.878
-21.9,28.881
-48.84,28.887
-26.56,28.893
-52.89,28.899
-26.3,28.906
-10.26,28.908
-21.93,28.909
-18.19,28.912
-12,28.914
-28.54,28.918
-20.49,28.921
-9.97,28.924
-0.99,28.927
-12.31,28.931
-14.73,28.933
-7.29,28.936
10.12,28.946
-3.29,28.953
-30.24,28.96
-3.04,28.967
-1.75,28.97
-4.76,28.974
-28.63,28.981
-24.5,28.988
-28.38,28.995
-9.18,29.002
-6.06,29.005
-29.9,29.015
-11.33,29.022
25.07,29.028
12.26,29.035
-2.47,29.038
-28.88,29.041
-31.25,29.047
-16.68,29.054
-10.74,29.06
-12.48,29.067
-16.74,29.07
-19.15,29.073
-4.28,29.08
-21.41,29.086
9.56,29.099
0.98,29.103
7.76,29.105
-13.14,29.109
-28.49,29.114
-29.7,29.118
-30.9,29.122
-16.73,29.125
-23.48,29.127
-22.84,29.131
-22.2,29.135
-19.09,29.14
-3.07,29.144
-0.59,29.146
-0.59,29.147
-9.78,29.153
-42.36,29.158
-2.95,29.162
-8.46,29.166
8.79,29.169
-9.05,29.171
-26.25,29.175
-21.91,29.18
-41.58,29.184
-31.71,29.188
7.7,29.191
-23.03,29.197
-27.95,29.202
-21.2,29.206
15.71,29.21
-0.93,29.213
8.29,29.215
9.52,29.216
-5.27,29.22
5.17,29.225
19.29,29.23
11.88,29.235
-5.36,29.238
-15.22,29.24
1.99,29.245
-19.58,29.25
-13.76,29.255
-4.14,29.26
-21.52,29.269
-27.09,29.274
-5.58,29.28
-11.44,29.282
-9.91,29.284
-6.86,29.289
-5.65,29.294
-1.37,29.298
-16.14,29.299
12.12,29.303
7.6,29.304
-12.54,29.307
-2.11,29.309
-0.92,29.312
2.44,29.314
-1.58,29.316
19.9,29.32
35.84,29.325
17.98,29.326
3.17,29.329
3.74,29.333
17.83,29.338
26.39,29.342
39.25,29.347
29.39,29.348
29.97,29.351
-7.63,29.355
-18.77,29.36
2.75,29.362
-10.2,29.364
-14.58,29.369
2.64,29.37
-12.76,29.371
-17.09,29.373
-5.47,29.379
-17.87,29.386
8.51,29.392
-14.04,29.399
-7.6,29.401
-5.18,29.406
-9.55,29.414
-33.61,29.422
-10.89,29.429
-4.18,29.436
-7.9,29.44
13.61,29.444
8.01,29.451
24.57,29.458
2.41,29.459
5.76,29.464
30.67,29.466
7.87,29.469
-9.37,29.471
13.38,29.473
-3.88,29.477
-1.45,29.481
10.22,29.484
2.17,29.49
-0.91,29.491
-16.36,29.499
-15.73,29.504
-7.72,29.506
23.05,29.506
-24.3,29.513
8.35,29.52
12.09,29.528
-8.78,29.54
0.47,29.542
1.74,29.55
-5,29.557
-8.04,29.564
-8,29.571
-13.51,29.577
-12.88,29.579
5,29.586
-0.5,29.593
-5.36,29.601
-0.27,29.608
0.99,29.609
10.29,29.612
-16.1,29.615
1.16,29.616
27.72,29.62
19.79,29.623
-11.52,29.626
-9.88,29.63
-5.78,29.634
5.39,29.638
8.23,29.641
22.77,29.644
-28.52,29.648
-8.42,29.652
-0.39,29.653
45.22,29.656
-21.69,29.663
9.28,29.671
-13.27,29.68
-11.23,29.688
-3.62,29.697
3.81,29.699
-5.18,29.706
16.02,29.714
5.8,29.721
5.67,29.735
23.52,29.735
21.78,29.738
39.73,29.741
17.82,29.748
22.61,29.753
-20.6,29.758
-0.43,29.763
-4.97,29.765
-3.67,29.767
5.12,29.772
1.91,29.777
5.47,29.782
0.1,29.787
29.71,29.789
17.03,29.796
-16.03,29.801
11.21,29.806
17.52,29.811
10.81,29.813
23.52,29.816
6.1,29.82
21.64,29.825
31.03,29.83
22.05,29.838
9.25,29.842
-15.86,29.846
24.82,29.848
7.1,29.852
8.42,29.855
-2.63,29.856
7.31,29.859
11.74,29.863
-3.39,29.871
-2.5,29.88
6.55,29.884
-4.99,29.889
10.83,29.893
-9.35,29.897
-7.92,29.906
-13.37,29.911
4.86,29.915
-22.47,29.918
3.75,29.922
-4.19,29.925
-4.74,29.929
4.86,29.932
9.54,29.936
9.91,29.939
-11.77,29.943
5.07,29.944
6.96,29.946
-14.72,29.95
15.08,29.953
1.92,29.957
25.05,29.96
11.59,29.964
19.03,29.967
7.08,29.97
-7.31,29.974
-8.48,29.977
-7.83,29.979
12.51,29.981
-0.97,29.984
11.41,29.988
0.8,29.991
10.92,29.995
-11.18,29.998
3,30.002
-5.62,30.005
-1.94,30.009
2.36,30.012
9.13,30.014
10.35,30.016
17.73,30.019
2.33,30.023
-0.13,30.026
2.32,30.029
-0.15,30.033
10.3,30.036
4.14,30.04
-1.41,30.043
-18.03,30.047
-8.2,30.051
-6.98,30.054
-18.06,30.058
-9.46,30.062
-0.24,30.066
-0.86,30.069
-15.03,30.073
-3.96,30.077
7.11,30.08
-19.98,30.084
-0.29,30.086
-5.22,30.088
-4.61,30.092
0.92,30.095
-8.94,30.099
-6.52,30.103
-17.04,30.107
4.44,30.111
-5.45,30.114
-8.58,30.118
2.44,30.122
6.1,30.124
-7.45,30.125
-3.2,30.129
1.67,30.133
-3.31,30.137
-17.51,30.14
5.82,30.144
-5.32,30.148
-2.3,30.152
-2.95,30.155
6.22,30.159
21.58,30.161
8.62,30.163
12.88,30.167
8.52,30.17
3.54,30.174
4.72,30.178
2.82,30.182
15.08,30.185
11.33,30.189
19.89,30.193
27.83,30.197
18.59,30.198
9.32,30.201
1.28,30.204
23.38,30.208
0.56,30.212
-0.71,30.215
1.71,30.218
5.98,30.221
19.49,30.223
-5.78,30.226
1.57,30.229
-3.99,30.231
16.3,30.232
-0.35,30.235
8.22,30.238
4.49,30.241
-9.09,30.244
-17.73,30.246
-5.46,30.249
11.73,30.252
4.31,30.255
6.12,30.258
14.72,30.259
-10.23,30.261
-14.88,30.264
-19.23,30.267
-6.33,30.269
-3.91,30.272
2.21,30.275
8.32,30.278
10.13,30.281
11.32,30.284
0.81,30.288
0.17,30.29
-0.48,30.292
-6.69,30.297
9.25,30.302
8.61,30.306
1.81,30.311
1.79,30.315
13.45,30.32
1.11,30.325
22,30.329
-2.64,30.333
17.04,30.335
-11.28,30.337
-11.92,30.341
-11.95,30.345
-19.36,30.35
-4.62,30.354
6.43,30.358
-21.29,30.362
11.92,30.366
11.28,30.37
-4.75,30.374
6.31,30.376
-7.54,30.378
-8.49,30.382
2.56,30.386
-11.62,30.39
-4.88,30.394
3.1,30.398
-0.61,30.403
3.08,30.407
6.16,30.411
6.16,30.415
0.62,30.416
-3.69,30.419
-6.76,30.423
-17.23,30.427
8.01,30.431
6.77,30.435
-3.69,30.439
16.62,30.443
3.08,30.448
22.77,30.452
-7.99,30.457
0.01,30.459
2.47,30.462
1.85,30.466
0.62,30.471
-25.84,30.476
-3.69,30.48
-14.15,30.485
-13.53,30.487
17.85,30.49
-7.38,30.492
-3.07,30.494
-14.15,30.496
2.47,30.498
-4.92,30.5
-2.46,30.502
-3.69,30.505
0.61,30.51
-12.32,30.514
27.06,30.519
-0.03,30.524
-3.11,30.528
3.04,30.533
7.34,30.538
17.18,30.542
19.64,30.547
24.55,30.552
-1.91,30.556
17.77,30.561
6.69,30.565
8.53,30.57
0.52,30.575
-12.4,30.579
6.67,30.584
2.97,30.589
-7.5,30.593
-6.89,30.598
-4.43,30.599
-8.75,30.602
15.22,30.607
11.49,30.612
-6.38,30.616
14.51,30.621
24.32,30.626
12.61,30.63
6.42,30.635
18.08,30.64
41.44,30.644
24.79,30.649
12.46,30.653
12.42,30.658
-2.99,30.663
-7.94,30.667
5.56,30.672
-4.31,30.677
-19.72,30.681
-3.76,30.686
6.06,30.69
23.26,30.695
-3.23,30.7
13.35,30.704
12.07,30.709
8.95,30.714
0.91,30.718
-5.29,30.723
2.67,30.728
-4.75,30.732
-11.57,30.737
-2.99,30.741
-3.65,30.746
1.23,30.751
-12.96,30.755
6.69,30.76
-0.13,30.765
-0.78,30.769
4.71,30.774
6.52,30.778
8.32,30.783
0.28,30.788
-19.45,30.792
-12.11,30.797
8.15,30.802
19.19,30.806
-11.62,30.811
14.18,30.816
-4.32,30.82
10.32,30.834
12.13,30.839
3.47,30.843
16.35,30.848
9.54,30.853
-12.04,30.857
5.76,30.862
-12.73,30.866
14.93,30.869
1.37,30.871
-7.29,30.876
-7.94,30.88
-13.52,30.885
10.43,30.89
-16.06,30.894
-13.03,30.899
-23.52,30.903
1.68,30.908
-33.43,30.913
3.47,30.916
-15.61,30.917
2.83,30.92
-4.59,30.925
-8.31,30.929
-10.18,30.933
-9.57,30.934
-13.29,30.939
-13.3,30.94
-13.31,30.941
-4.71,30.944
-10.28,30.948
-14.6,30.95
-1.08,30.954
-17.71,30.956
-7.89,30.96
-3.61,30.964
-2.4,30.967
12.36,30.969
0.65,30.971
-3.67,30.974
6.15,30.978
14.12,30.982
14.11,30.983
-3.14,30.986
-10.54,30.989
-8.75,30.998
-45.07,30.999
4.15,31.001
2.28,31.004
4.71,31.008
0.36,31.013
-5.2,31.017
4,31.02
3.98,31.023
-1.59,31.027
6.99,31.031
2.04,31.035
14.32,31.038
16.15,31.041
17.95,31.046
-3.61,31.05
6.82,31.053
-4.28,31.057
-4.92,31.06
3.65,31.065
12.85,31.069
18.98,31.072
15.58,31.075
15.85,31.079
18.28,31.084
-3.9,31.087
20.07,31.09
8.97,31.094
8.96,31.095
7.71,31.098
5.8,31.103
13.76,31.106
10.64,31.109
0.12,31.113
2.52,31.117
-4.3,31.121
-3.13,31.125
1.14,31.128
9.7,31.132
1.02,31.136
12.04,31.14
14.45,31.144
5.79,31.147
14.95,31.152
8.74,31.156
14.22,31.16
-3.68,31.164
6.74,31.167
4.22,31.171
4.16,31.175
5.34,31.179
9.59,31.183
7.7,31.186
-5.28,31.19
-14.57,31.194
-1.7,31.198
6.24,31.201
7.38,31.205
-1.33,31.209
2.27,31.213
-10.72,31.216
-14.51,31.22
0.17,31.224
-2.38,31.228
5.52,31.232
16.53,31.235
12.74,31.239
3.42,31.243
-11.44,31.247
-2.28,31.25
-2.37,31.254
4.92,31.258
-4.41,31.262
-15.51,31.263
-6.98,31.267
-16.92,31.271
-18.25,31.275
-6.62,31.278
-10.41,31.282
-1.27,31.286
-1.98,31.29
-9.44,31.293
-9.53,31.297
-9.63,31.301
-3.61,31.305
-6.16,31.308
-5.06,31.312
4.04,31.316
-3.44,31.319
0.15,31.322
